subject,canonical,candidate,decision,confidence,review_source,binding_status,reason,fact_id
main/melee/gm/gm_16A2:fn_8016A46C,fn_8016A46C,gm_EnableEventPlayerFlagsAEBit0,normalize,0.68,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:86576ed7-0aa1-4cca-bb08-c0f288bbad73
main/melee/ft/kinds/ftMasterHand/ftmasterhandfingergun:ftMh_MS_365_80153730,ftMh_MS_365_80153730,ftMh_FingerGun3_Enter,normalize,0.78,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:865a2816-9fbb-42cf-9b09-087220d44e7e
main/melee/cm/camera:Camera_80030178,Camera_80030178,Camera_IsDebugFree,normalize,0.84,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:8660627a-aa4f-4df1-b9a8-f6c928e771b2
main/melee/vi/vi0801:vi0801_8031EFE4,vi0801_8031EFE4,vi0801_RunFrame,normalize,0.96,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:86618ed4-9362-4d53-82e7-86bed6bdcb58
main/melee/it/kinds/itsamusmissile:it_2725_Logic52_ShieldBounced,it_2725_Logic52_ShieldBounced,itSamusmissile_ShieldBounced,normalize,0.82,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:86655395-fae1-4430-9661-9004cda97a07
main/melee/gr/ground:Ground_801C1E00,Ground_801C1E00,Ground_SetStageFogEnabled,normalize,0.87,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:866a6d1c-d4c2-442d-a651-87394c5454a8
main/melee/it/kinds/itmewtwoshadowball:it_802C5B18,it_802C5B18,itMewtwoshadowball_Released_Enter,normalize,0.75,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:8676ec44-209d-4050-bc92-e624e7112827
main/melee/ft/ftcommon:ftCommon_8007E7E4,ftCommon_8007E7E4,ftCommon_OnItemPickup,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:867974b2-6165-4b91-b203-4c2a54744714
main/melee/it/kinds/itarwinglaser:it_802E7654,it_802E7654,,ambiguous,0.86,audit-2,function_binding_required,Candidate collides with another proposed name in the same translation unit.,fact:8687339a-6cb2-4341-a107-e88a389a08ec
main/melee/it/it_279C:it_8027A344,it_8027A344,itPokemonSpawn_ApplyAnimTranslationVelocity,normalize,0.72,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:86959c50-0d01-499e-9b47-5ae19c659d8c
main/melee/it/item:Item_80269DC8,Item_80269DC8,Item_SelectShieldContactCallback,normalize,0.72,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:869884d9-d091-42c2-abd0-2e751337e487
main/melee/mn/mn_22EC:mn_8022EE84,mn_8022EE84,mn_UpdateJObjAnimLoopWithTypeMask,normalize,0.74,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:86991d72-eee2-4f04-b982-3e7344095348
main/melee/it/kinds/itwhitebea:it_2725_Logic9_Thrown,it_2725_Logic9_Thrown,itWhiteBea_Logic9_Thrown,normalize,0.89,audit-4,function_binding_required,source explicitly states this candidate,fact:8699943e-482f-43c6-a3de-8e705d6dc9ab
main/melee/it/itanimlist:it_802790C0,it_802790C0,itAnimlist_CreateHitbox,normalize,0.82,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:869d5859-0bb3-427b-b705-c9b11a743d48
main/melee/it/kinds/itnesspkflash:itNesspkflash_UnkMotion0_Anim,itNesspkflash_UnkMotion0_Anim,itNesspkflash_Charge_Anim,normalize,0.86,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:86a0e211-8df2-4d8b-a52b-4d07db96be26
main/melee/mn/mnname:mnName_8023A59C,mnName_8023A59C,mnName_CreateScreen,normalize,0.86,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:86ad4638-7dbd-479a-907d-dea78ec6af21
main/melee/ft/kinds/ftCommon/ftCo_KinokoSmallEnd:ftCo_800D23F4,ftCo_800D23F4,ftCo_KinokoSmallEnd_Cleanup,normalize,0.74,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:86b342d7-b188-4ad2-9932-0feaee0837b1
main/melee/mn/mnruleplus:fn_80232F44,fn_80232F44,mnRulePlus_MainVisualUpdate,normalize,0.8,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:86beaa95-281e-48e8-a2d8-6b9d1da3e6d6
main/melee/ft/kinds/ftPeach/ftpeachfloatattack:ftPe_8011BF34,ftPe_8011BF34,ftPe_FloatAttackAir_EnterFromCStick,normalize,0.86,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:86c10948-ac7f-46c1-bdeb-8398e8aa4abe
main/melee/lb/lbdvd:lbDvd_80017960,lbDvd_80017960,lbDvd_PreloadGameCache,normalize,0.84,audit-4,function_binding_required,source explicitly prefers this candidate over the listed alternatives,fact:86d30a83-2b1d-4d3f-8e29-05267845ca95
main/melee/ft/kinds/ftCommon/ftCo_KinokoGiantStart:fn_800D19BC,fn_800D19BC,ftCo_KinokoGiantStart_GroundToAir,normalize,0.96,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:86e302c0-4911-419d-8c8e-49f8dce93110
main/melee/gr/grheal:grHeal_8021EFEC,grHeal_8021EFEC,Ground_SetupStageCallbacks,normalize,0.88,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:86ec9bbc-5d25-4667-b4ab-fcbd357ad817
main/sysdolphin/baselib/sobjlib:HSD_SObjLib_803A55DC,HSD_SObjLib_803A55DC,HSD_SObjLib_SetupCObj,normalize,0.67,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:86efd634-4c2c-4ff1-ae68-3f4cd80ce314
main/melee/lb/lbaudio_ax:lbAudioAx_800264E4,lbAudioAx_800264E4,lbAudioAx_GetVoiceId,normalize,0.88,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:86fba222-a0e1-4902-a01b-5c07bb003dbf
main/melee/ft/kinds/ftKoopa/ftkoopaspecialn:ftKp_SpecialLw_80134D78,ftKp_SpecialLw_80134D78,ftKp_SpecialN_UpdateBreath,normalize,0.73,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:86fbf077-2518-4300-945b-1b186713a8ec
main/melee/it/kinds/itnesspkthunderball:it_802AB568,it_802AB568,itNesspkthunderball_GetOwner,normalize,0.84,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:8703779b-3685-484e-a0bd-cd02d81fbe2b
main/melee/mn/mnmainrule:mn_80231804,mn_80231804,mnMainRule_Init,ambiguous,0.8,audit-4,function_binding_required,same candidate is proposed for multiple subjects in this unit,fact:8706c1ee-48b4-461d-81ab-42f925e50b89
main/melee/mn/mnmainrule:mn_80231714,mn_80231714,mnMainRule_Init,ambiguous,0.82,audit-4,function_binding_required,same candidate is proposed for multiple subjects in this unit,fact:870bdff6-ac2c-4794-9d2a-9e521eae6c68
main/melee/gr/grtseak:grTSeak_80223A28,grTSeak_80223A28,stageGObj0_Callback3,normalize,0.96,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:8712c8bd-1ad3-48d5-91c1-f1bd83adaa79
main/melee/gr/gricemt:grIceMt_801F9ACC,grIceMt_801F9ACC,grIceMt_RecycleTerrainSections,ambiguous,0.78,audit-1,function_binding_required,Text leaves competing proposed names unresolved.,fact:87159396-0de9-49c9-b009-3b1facac3717
main/melee/pl/plbonus:pl_80038788,pl_80038788,plBonus_SetPointValue,normalize,0.79,audit-4,function_binding_required,source explicitly states this candidate,fact:87230a27-3ccd-4a2a-9a0e-37ac3b588b0b
main/melee/it/kinds/itoctarock:it_802E4C08,it_802E4C08,itOctarock_Wait,normalize,0.78,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:8726f4fb-3a1c-4014-af37-b37da25712f5
main/melee/pl/plbonuslib:pl_80040120,pl_80040120,plBonusLib_OnAppeal,normalize,0.76,audit-4,function_binding_required,source explicitly states this candidate,fact:8734d40d-18fa-448a-9898-a987b3529aee
main/melee/it/kinds/itporygon2:itPorygon2_UnkMotion1_Phys,itPorygon2_UnkMotion1_Phys,itPorygon2_Tackle_Phys,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:8743cef3-6e9d-4cc0-a92c-8c8bd39cc225
main/melee/gm/gmclassic:gmClassic_801B3B40,gmClassic_801B3B40,gm_Scene_ClassicVs_OnExit,normalize,0.82,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:874afaed-6779-4f8e-b38a-c95f987e9221
main/melee/it/kinds/itnokonoko:itNokonoko_UnkMotion3_Anim,itNokonoko_UnkMotion3_Anim,itNokonoko_Turn_Anim,normalize,0.9,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:874c348d-effd-44da-8712-a7ba78fc0df3
main/melee/lb/lbfile:lbFile_8001634C,lbFile_8001634C,lbFileGetSizeByEntryNum,normalize,0.84,audit-4,function_binding_required,source explicitly states this candidate,fact:87506ef1-1f23-4d9a-9d25-6c617aab59e5
main/melee/ft/kinds/ftCommon/ftCo_0A01:ftCo_800AB224,ftCo_800AB224,ftCo_CpuGroundNavigateToDestination,normalize,0.7,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:8760aac2-9765-4e2f-b35e-85ad37b9292f
main/melee/it/kinds/itnokonoko:it_802DD59C,it_802DD59C,itNokonoko_Logic3_Dropped,normalize,0.93,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:8766038e-48ab-4047-89fb-c1d8ff142a80
main/melee/it/kinds/itkyasarinegg:itKyasarinegg_UnkMotion4_Anim,itKyasarinegg_UnkMotion4_Anim,itKyasarinEgg_Explode_Anim,normalize,0.76,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:876d89c0-4e01-4574-999f-fb8b8c8af132
main/melee/ft/kinds/ftKirby/ftkirbyspecialn:fn_800F6908,fn_800F6908,ftKb_SpecialNCapture0_GroundToAir,normalize,0.91,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:8772d9b3-eaaf-4a78-b95f-eb6cbf6ba837
main/melee/it/kinds/itlinkarrow:it_802A7D8C,it_802A7D8C,itLinkArrow_Draw,normalize,0.86,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:8774f327-de15-487c-a2cb-553b7355e30a
main/melee/it/kinds/ithitodeman:it_802D4C74,it_802D4C74,itHitodeman_SpawnStar,normalize,0.85,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:87779505-b6c1-4e06-b139-0cef4bb041be
main/melee/gm/gmresultplayer:fn_8017A318,fn_8017A318,gmResultPlayer_CreateCamera,normalize,0.64,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:8787af76-dc5f-4461-9915-3795776eefc4
main/melee/gm/gm_17C0:gm_8017DFF4,gm_8017DFF4,gm_Get1PCpuLevelByModeIndex,normalize,0.75,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:878e5ab3-4d45-4ff5-9d58-a32399b1af64
main/melee/ft/ftcolanim:ftCo_800BFFD0,ftCo_800BFFD0,ftCo_StartColAnim,normalize,0.76,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:8792f4f0-2a11-4612-aef8-101e522c8060
main/melee/gr/grdatfiles:grDatFiles_801C62B4,grDatFiles_801C62B4,grDatFiles_GetFreeArchive,normalize,0.74,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:87a6bcd9-d7ad-4aac-bed7-b398a178a522
main/melee/it/kinds/itleadead:it_802EA804,it_802EA804,itLeadead_CheckGroundAhead,normalize,0.76,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:87ac811f-c840-4960-89d0-1924cca0460f
main/melee/gm/gm_1601:fn_80163D74,fn_80163D74,gm_HasAny15MinMultimanCompletion,normalize,0.82,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:87b159fd-75d3-4cbd-b949-0e1aa0f1268e
main/melee/it/kinds/itheart:itHeart_UnkMotion2_Anim,itHeart_UnkMotion2_Anim,itHeart_PickedUp_Anim,normalize,0.85,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:87bac8de-21a0-4d4a-b97a-68100d2407b5
main/melee/gr/grkraid:grKraid_801FE1B0,grKraid_801FE1B0,grKraid_Ground0_OnInit,normalize,0.76,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:87c75fa2-18c9-42c5-870a-99faf945b6e9
main/melee/ft/ftaction:ftAction_80072BF4,ftAction_80072BF4,ftAction_SelfDamage,normalize,0.74,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:87c9bb2d-8009-4942-9dfb-e28187a8b19d
main/melee/ft/ftcoll:ftColl_8007AC68,ftColl_8007AC68,ftColl_IsKnockbackAngleInRange,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:87daddf3-f5dd-4736-9fec-068e639312da
main/melee/ft/kinds/ftKirby/ftkirby:ftKb_SpecialN_800F07C0,ftKb_SpecialN_800F07C0,ftKb_SpecialNMt_RemoveHat,normalize,0.74,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:87dfbc17-1572-4978-a8dd-1d7f5f162920
main/melee/gm/gm_1601:gm_8016505C,gm_8016505C,gm_ClearUnlockedCharacters,normalize,0.79,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:87dff7a5-f0bd-497a-9541-7e86c5f7e3a5
main/melee/ft/ftcpuattack:ftCo_800B9A04,ftCo_800B9A04,ftCo_CpuSelectItemAttack,normalize,0.78,audit-1,function_binding_required;duplicate_candidate_in_unit,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:87e5b495-a137-4d17-9966-71dc06a6caf0
main/melee/it/iteffect:it_802787B4,it_802787B4,itEffect_SpawnSync,normalize,0.69,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:87efdd5f-0ff3-4798-ac09-325543f254b2
main/melee/gr/grinishie1:grInishie1_801FBAA0,grInishie1_801FBAA0,grInishie1_CreateHatenaBlock,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:87f8b371-a820-4aa8-a1b5-05d6b72233b8
main/melee/ft/kinds/ftCommon/ftCo_KinokoSmallStart:fn_800D20EC,fn_800D20EC,ftCo_KinokoSmallStartAir_AirToGround,normalize,0.93,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:881532c6-bd4e-4688-a640-8d87d9ce9501
main/melee/gr/grlast:grLast_8021A99C,grLast_8021A99C,grLast_GObj2_Callback1,normalize,0.64,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:8820d6b9-6f9e-4a5c-9a4c-4cb86dbc672c
main/melee/it/kinds/itkinoko:itKinoko_UnkMotion0_Phys,itKinoko_UnkMotion0_Phys,itKinoko_Ground_Phys,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:88210cd4-9d91-4229-9cab-b97a1ca1d0e3
main/melee/mn/mnname:mnName_80239A24,mnName_80239A24,mnName_CreateNameListDisplay,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:88218f48-0783-40c0-8f07-a965dac85dee
main/sysdolphin/baselib/sislib:HSD_SisLib_803A62A0,HSD_SisLib_803A62A0,LoadSIS,normalize,0.84,audit-4,function_binding_required,source explicitly states this candidate,fact:8822f3c6-d61c-4d6e-80a1-1a01d67a2aa7
main/melee/it/kinds/itgshell:it_8028C3A8,it_8028C3A8,itGShell_GroundedInit,normalize,0.72,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:8824a649-7782-46d2-ab1c-ad59ff850ca0
main/melee/gm/gmtou_1:fn_80196594,fn_80196594,gmTou_ShouldSelectStage,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:8833dba8-3068-4f65-b135-133809efc120
main/melee/it/kinds/itsamusgrapple:fn_802B8814,fn_802B8814,itSamusgrapple_Retract_Update,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:884649ae-77d2-47d2-b6e5-0e2296e0b9a4
main/melee/ft/kinds/ftMars/ftmarsspecialn:ftMs_SpecialN_80136DB4,ftMs_SpecialN_80136DB4,ftMs_SpecialNLoop_GroundToAir,normalize,0.91,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:8848189f-7157-4584-a52d-b4501f597ea6
main/melee/gm/gm_1A45:gm_801A46B8,gm_801A46B8,gm_IsFrameAdvanceRequested,normalize,0.82,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:886b08cf-8781-4e16-b4d9-f80018a8f8e2
main/melee/ty/tydisplay:_tyDisplay_8031A94C,_tyDisplay_8031A94C,tyDisplay_DebugProc,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:887718bd-6ab7-40a2-a52c-b341527bace8
main/melee/it/kinds/itlucky:it_802D58C0,it_802D58C0,itLucky_UnkMotion0_Coll,normalize,0.9,extract-3,function_binding_required;duplicate_candidate_in_unit,explicit local-convention name,fact:8880ba56-6007-4024-b8a6-684c5bb8e24e
main/melee/cm/camera:Camera_80031154,Camera_80031154,Camera_IsPositionInBounds,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:888b1d69-e16d-4348-900d-2403cd858bce
main/melee/ft/kinds/ftMasterHand/ftmasterhandsqueeze:ftMh_MS_378_80154A78,ftMh_MS_378_80154A78,ftMh_Squeeze_Enter,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:888d3692-95b8-4aa6-a864-4ae88614bcee
main/melee/gr/grcorneria:grCorneria_801E1060,grCorneria_801E1060,grCorneria_UpdateBackgroundPositions,normalize,0.76,regex_no_flags,function_binding_required,Recognized function_named form; no lexical audit flags.,fact:889bbdea-b3c3-4b7f-b5ee-c4e5e6cdba5d
main/melee/ft/ftcommon:ftCommon_8007E0E4,ftCommon_8007E0E4,ftCommon_UpdatePlayerNudge,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:88a2ee7c-1429-4066-bded-09d70956067e
