id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,matched_in
fact:93a16c41-f34f-4411-a6c2-9a7b13ef9acf,target:function:main/melee/ft/kinds/ftCommon/ftCo_CaptureDamageKoopa:ftCo_CaptureDamageKoopaAir_Coll,,purpose,"Provides the collision-callback entry point for the airborne `CaptureDamageKoopa` action state. This implementation is intentionally inert: the state requires no per-frame collision processing, so the callback immediately returns.","The complete matched definition is an empty function named as the collision callback for `CaptureDamageKoopaAir`. Exact-opseq analogs are likewise four-byte empty routines, reinforcing that the body represents a genuine no-op callback rather than missing decompilation.",0.98,2026-09-02T01:43:49.601Z,ftCo_CaptureDamageKoopaAir_Coll,main/melee/ft/kinds/ftCommon/ftCo_CaptureDamageKoopa:ftCo_CaptureDamageKoopaAir_Coll,main/melee/ft/kinds/ftCommon/ftCo_CaptureDamageKoopa,function,current,,,,rationale
fact:9429aa11-66c6-4821-8ec0-8eacad5fd4a8,target:function:main/melee/ft/ftcolanim:ftCo_800C0408,,state_behavior,"Each controller is advanced in a `while` loop so that completion, reset, and any immediately reinstalled persistent animation can be processed again until the helper reports no completed entry. x508 completion restores animation 0x80 while its owning flag remains set. x408 completion may restore animations 0x7A, 8, 0x6B, and 9 according to independent fighter conditions. x488 uses the ordinary command adapter when x408 has no active color animation and an alternate adapter when x408 is active; after either x488 completion path, it runs the fighter-kind callback when present and restores animation 0x6A while the fighter remains in the Hammer motion-state family.","The matched control flow contains three completion loops and explicit restart guards. The x488 branch is selected solely by x408's current color-animation identifier, while the separately resolved Hammer predicate establishes the meaning of the guard controlling animation 0x6A. Keeping the unknown conditions described by fields and IDs avoids assigning unsupported mechanic names to them.",0.99,2026-09-02T07:21:24.375Z,ftCo_800C0408,main/melee/ft/ftcolanim:ftCo_800C0408,main/melee/ft/ftcolanim,function,current,,,,rationale
fact:979605f1-ff95-4cc3-be5c-7c338d3b0738,target:data:main/melee/vi/vi0401:.data,,game_mapping,"Provides the resource-name data for the first Brinstar cutscene, identified as the Adventure Mode Brinstar intro sequence.","The current code uses the section's names to load and construct video sequence 0401, including `Vi0401.dat` and its visual scene resources; the standing external identification of that archive remains applicable.",0.95,2026-09-04T21:29:08.619Z,.data,main/melee/vi/vi0401:.data,main/melee/vi/vi0401,data,current,,,,rationale
fact:97c0f03a-6455-4e94-8c40-5d3397638f87,,translation_unit:src/melee/pl/pl_040D.c,game_mapping,"Supports Melee's match-bonus system by retaining combat-interaction observations, short identifier-keyed event histories, and eligible Bob-omb instance outcomes, then converting qualifying aggregate, per-opponent, per-identifier, and per-instance conditions into indexed point-type bonus records.","Each record family ultimately calls a bonus mutator with a numeric decision identifier. The bonus mutator verifies that such decisions are point-type bonuses, while the Bob-omb caller grounds one history in a specific game item. The claim therefore maps the whole unit to bonus tracking without assigning unsupported displayed names to individual numeric decisions.",0.98,2026-09-02T12:47:37.534Z,,,,,,translation_unit,src/melee/pl/pl_040D.c,active,rationale
fact:97ee303f-05dc-4c13-b5f3-b4c701aa9732,target:function:main/melee/gr/grfourside:grFourside_801F2DC8,,purpose,"Provides Fourside's implementation of the generic `StageData.callback4` predicate. This stage supplies an invariant negative implementation, satisfying the stage callback slot without enabling whatever optional condition the shared stage system associates with it.","The current Fourside descriptor registers the target in callback4, and the complete target body does nothing except return false. No stronger semantic name for the generic predicate is established by the refreshed evidence.",0.96,2026-09-04T19:58:06.909Z,grFourside_801F2DC8,main/melee/gr/grfourside:grFourside_801F2DC8,main/melee/gr/grfourside,function,current,,,,rationale
fact:98fc211d-5e1a-4f8b-a67f-6c810f3d28b9,target:function:main/melee/gm/gm_1601:gm_80160A60,,game_mapping,"Supplies the localized fighter-name labels shown on Pokémon Stadium's jumbotron, including its participant layouts. Its live-form special case allows the displayed name to update between Zelda and Sheik after Transform.","Current Pokémon Stadium code collects this function's results for its one-through-four-player display, while the target still resolves Zelda and Sheik through the slot's live fighter form.",0.98,2026-09-04T19:35:27.186Z,gm_80160A60,main/melee/gm/gm_1601:gm_80160A60,main/melee/gm/gm_1601,function,current,,,,value
fact:99a760fc-a66e-47be-9fbe-9280f1a39236,target:function:main/melee/ft/kinds/ftZelda/ftzeldaspeciallw:ftZd_SpecialLw_IASA,,purpose,"Serves as the intentionally inert IASA callback for the grounded first phase of Zelda's Transform action state, filling the fighter-state callback slot without adding any interrupt or input-processing behavior.","The function is positioned and named as the grounded SpecialLw IASA callback between the paired grounded/aerial animation and physics callbacks, while its complete body immediately returns. The surrounding routines identify this callback group as the initial grounded and aerial Transform phase.",0.99,2026-09-02T03:54:26.184Z,ftZd_SpecialLw_IASA,main/melee/ft/kinds/ftZelda/ftzeldaspeciallw:ftZd_SpecialLw_IASA,main/melee/ft/kinds/ftZelda/ftzeldaspeciallw,function,current,,,,rationale
fact:99cf7ec3-c882-4158-b15b-3c097b0d2f37,target:function:main/melee/ft/kinds/ftCommon/ftCo_Guard:ftCo_Guard_Coll,,game_mapping,"Provides stage-collision processing during the held-shield phase of guarding, including for character-specific shields that reuse the common Guard behavior.",The common routine is named as the Guard collision callback and is directly called by Yoshi's GuardHold collision callback. The mechanic reference establishes held shielding as the defensive state represented by this GuardHold phase.,0.94,2026-09-02T04:41:21.116Z,ftCo_Guard_Coll,main/melee/ft/kinds/ftCommon/ftCo_Guard:ftCo_Guard_Coll,main/melee/ft/kinds/ftCommon/ftCo_Guard,function,current,,,,rationale
fact:99e453b8-ba28-4307-97ee-81c9c23270b2,target:function:main/melee/it/kinds/itgshell:itGShell_Logic14_EvtUnk,,game_mapping,"Provides an item-system event hook for Melee's Green Shell. The wrapper does not reveal which visible Green Shell interaction triggers the event, so it cannot be tied more narrowly to throwing, damage, reflection, shielding, clanking, or another specific mechanic.","The callback is defined and named as part of the Green Shell logic module, but its body only delegates to a shared helper. The source therefore supports Green Shell event integration generally while providing no basis for identifying the unknown event's exact gameplay trigger.",0.9,2026-09-02T02:04:44.779Z,itGShell_Logic14_EvtUnk,main/melee/it/kinds/itgshell:itGShell_Logic14_EvtUnk,main/melee/it/kinds/itgshell,function,current,,,,rationale
fact:9a900e7a-250d-4e3f-91d8-f7c91bd7dec1,target:function:main/melee/it/kinds/itoldottosea:itOldottosea_UnkMotion5_Anim,,state_behavior,"If it_80272C6C reports true, the callback performs no transition. If it reports false while the item is airborne, the callback reapplies motion 5 with update flag 2. If it reports false while grounded, it invokes it_802E2DF4, which selects it_802E3098 when incoming-damage direction equals facing direction and it_802E27B4 otherwise. The callback returns false in every case.","This is the exact control-flow structure of the matched callback and its directly invoked grounded dispatcher, without assigning unsupported semantic names to the address-named follow-up states.",0.99,2026-09-02T02:52:46.343Z,itOldottosea_UnkMotion5_Anim,main/melee/it/kinds/itoldottosea:itOldottosea_UnkMotion5_Anim,main/melee/it/kinds/itoldottosea,function,current,,,,rationale
fact:9a9899da-ae2b-474c-b08f-f19bd237ec73,target:function:main/melee/it/kinds/ithitodeman:itHitodeman_Logic43_Absorbed,,purpose,Provides the Hitodeman Logic43 projectile's item-side absorption callback. It performs no projectile-specific cleanup or transformation and unconditionally returns a positive result to the item interaction system.,The complete matched definition is explicitly named as Logic43's absorbed handler and consists solely of returning true. Thus its role is to provide the projectile-specific absorption disposition while leaving substantive removal or absorber-side processing to the surrounding item interaction machinery.,0.98,2026-09-02T04:46:54.872Z,itHitodeman_Logic43_Absorbed,main/melee/it/kinds/ithitodeman:itHitodeman_Logic43_Absorbed,main/melee/it/kinds/ithitodeman,function,current,,,,rationale
fact:9bdb6999-cd46-409c-b1c7-133263ce30fc,target:function:main/melee/gr/grtmars:stageGObj0_Callback3,,purpose,"Provides the intentionally empty third stage callback for TMARS stage ground object 0, satisfying that ground object's callback interface when no work is required in this callback phase.","The complete function is named as callback 3 for stage GObj 0, accepts the expected ground-object pointer, and has an empty body. The unit's callback tables were explicitly typed as `StageCallbacks`, supporting its interpretation as a deliberately supplied no-op table handler rather than unfinished logic.",0.97,2026-09-02T02:19:38.030Z,stageGObj0_Callback3,main/melee/gr/grtmars:stageGObj0_Callback3,main/melee/gr/grtmars,function,current,,,,rationale
fact:9c5c70b8-208c-43dc-be4c-d5f9b9183c02,target:function:main/melee/gr/grbattle:grBattle_BG_Callback1,,purpose,"Fills the Boolean Callback1 slot for Battlefield's dedicated background ground object. This implementation is an intentional constant-false stub, so that callback slot never reports a positive condition for the background object.","The StageCallbacks table places this function second in the four-callback entry headed by the grBattle_BG callbacks. Its complete body ignores the object and returns false, establishing both its callback-table role and its deliberately inactive behavior without assigning an unsupported semantic name to Callback1.",0.98,2026-09-02T00:54:46.901Z,grBattle_BG_Callback1,main/melee/gr/grbattle:grBattle_BG_Callback1,main/melee/gr/grbattle,function,current,,,,rationale
fact:9c746def-0dee-4892-aa92-fdb2bcc11ad7,target:function:main/melee/it/kinds/it_2E5A:it_2E5A_UnkMotion2_Anim,,purpose,"Serves as the animation callback adapter for item 2E5A's Motion 2 state, delegating the state's per-frame animation/update decision to it_802E657C.","The function is explicitly shaped and named as the Motion 2 animation callback, and its entire matched body consists of calling it_802E657C with the current item object and returning that decision.",0.98,2026-09-02T04:41:28.150Z,it_2E5A_UnkMotion2_Anim,main/melee/it/kinds/it_2E5A:it_2E5A_UnkMotion2_Anim,main/melee/it/kinds/it_2E5A,function,current,,,,rationale
fact:9d3d5998-58c5-4271-a7ab-7fc2d11a9cd5,target:function:main/melee/ft/kinds/ftFox/ftfoxspecialn:ftFx_SpecialNStart_IASA,,purpose,"Serves as the IASA callback for the grounded startup phase of Fox's Blaster, forwarding control to the shared routine that checks whether firing should continue into the move's loop.","The function is named as the grounded SpecialN startup IASA callback and its entire body invokes `ftFox_SpecialN_CheckLoopInput`, directly establishing its role as a thin startup-state wrapper around the repeated-fire input check.",0.97,2026-09-01T23:28:36.571Z,ftFx_SpecialNStart_IASA,main/melee/ft/kinds/ftFox/ftfoxspecialn:ftFx_SpecialNStart_IASA,main/melee/ft/kinds/ftFox/ftfoxspecialn,function,current,,,,rationale
fact:9eb544d8-f34c-4193-b1fb-936bbc5cf844,target:function:main/melee/ty/toy:Toy_80306A48,,data_flow,"Each non-null symbol name is searched in the supplied archive's public table, producing an animation-descriptor pointer or NULL. The three independently resolved pointers flow into HSD_JObjAddAnimAll alongside the caller's JObj root. The integer frame is converted to f32 and propagated through the attached hierarchy by HSD_JObjReqAnimAll, after which HSD_JObjAnimAll evaluates the JObj, RObj, and eligible DObj animation controllers. Callers use this output as the initialized visual state of trophy stands and Trophy Gallery list rows.",The target directly exposes the lookup-to-attachment-to-evaluation pipeline. The resolved archive and JObj implementations explain how names become descriptor addresses and how those descriptors and the requested frame affect the hierarchy. Toy stand and tyList callers demonstrate that the resulting state is consumed as trophy-interface presentation.,0.99,2026-09-02T13:43:56.476Z,Toy_80306A48,main/melee/ty/toy:Toy_80306A48,main/melee/ty/toy,function,current,,,,value
