id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,shape,candidate,evidence_count,flags
fact:9c97475b-96cc-44a9-981a-f39887b9a95f,target:function:main/melee/ft/ftaction:ftAction_80071AE8,,inferred_name,"A plausible original-style name is `ftAction_SetJabCombo`, alternatively `ftAction_EnableJabFollowup`; the former follows the recovered `set_jab_combo` command-arm terminology and the neighboring `Sets Jab Combo` description.","The command union arm and local documentation independently use jab-combo terminology, while the downstream consumer establishes that the operation enables progression to Attack12. No preserved symbol establishes the original function name, so this remains a naming inference.",0.84,2026-09-02T12:07:42.335Z,ftAction_80071AE8,main/melee/ft/ftaction:ftAction_80071AE8,main/melee/ft/ftaction,function,current,,,,prose_or_other,,2,possible_alternatives_review
fact:9c9a5af5-c64d-4af0-9fa3-f5cb699e6d55,target:function:main/melee/gr/groldpupupu:grOldPupupu_802107DC,,inferred_name,`grOldPupupu_OnDemoInit`,The current target has the same `void (bool)` empty shape and occupies the same StageData position as the explicitly named `grTSeak_OnDemoInit`. Applying that local stage naming convention still supports the inferred name.,0.95,2026-09-04T23:06:35.033Z,grOldPupupu_802107DC,main/melee/gr/groldpupupu:grOldPupupu_802107DC,main/melee/gr/groldpupupu,function,current,,,,quoted_identifier,grOldPupupu_OnDemoInit,2,
fact:9cad25b7-8385-4646-8a6d-c36ff5f9ebe0,target:function:main/melee/it/kinds/itlinkhookshot:it_802A2418,,inferred_name,A plausible original-style semantic name is `itLinkHookshot_ClearUpdateCallback`; the exact original spelling is not recovered.,"The routine belongs to the Link Hookshot item implementation, and its sole operation is clearing the field populated by state-specific update callbacks. `ClearUpdateCallback` therefore describes the demonstrated operation without assigning broader teardown semantics, although no surviving symbol establishes the original identifier.",0.72,2026-09-02T13:22:33.376Z,it_802A2418,main/melee/it/kinds/itlinkhookshot:it_802A2418,main/melee/it/kinds/itlinkhookshot,function,current,,,,prose_or_other,,2,
fact:9cb4a6db-3bfb-4e4d-aea8-ab4db44c526d,target:function:main/melee/mp/mplib:mpLib_8004DD90_Floor,,inferred_name,A plausible original name is `mpFloorProjectPoint`.,"The function is the floor member of a four-function directional family covering floors, ceilings, left walls, and right walls. Its demonstrated operation is not a broad collision search: it projects a supplied point onto a starting surface or its connected same-kind neighbors and reports the resulting correction and surface properties. `mpFloorProjectPoint` captures that role in the unit's established `mpFloor` naming convention, but no surviving symbol confirms the exact spelling.",0.57,2026-09-02T13:12:52.507Z,mpLib_8004DD90_Floor,main/melee/mp/mplib:mpLib_8004DD90_Floor,main/melee/mp/mplib,function,current,,,,prose_or_other,,2,
fact:9cc92b62-c551-40a5-b0ea-afc20bec1efa,target:function:main/melee/mn/mnmain:mn_802295AC,,inferred_name,A plausible original-style name is `mn_GetConfirmingControllerPort`.,"The routine returns the first physical port carrying the synthesized confirm trigger, which directly supports the proposed getter-style semantic name.",0.88,2026-09-04T21:19:10.224Z,mn_802295AC,main/melee/mn/mnmain:mn_802295AC,main/melee/mn/mnmain,function,current,,,,prose_or_other,,1,
fact:9cd74fa7-4fee-4a8d-9971-4081ab9ff3b9,target:function:main/melee/gr/grtgamewatch:grTGameWatch_80224114,,inferred_name,Likely `grTGameWatch_OnInit`.,This function occupies the TGamewatch descriptor's initialization slot and performs the same `Ground_InitTargetStage` handoff as the sibling function explicitly named `grTCaptain_OnInit`.,0.96,2026-09-04T23:10:31.880Z,grTGameWatch_80224114,main/melee/gr/grtgamewatch:grTGameWatch_80224114,main/melee/gr/grtgamewatch,function,current,,,,prose_or_other,,2,
fact:9cda6a4b-1173-48fb-87b2-51dd6a207c04,target:function:main/melee/it/kinds/itwhispyapple:itWhispyapple_UnkMotion0_Phys,,inferred_name,itWhispyapple_Fall_Phys,"The callback occupies the physics slot of the initial state, applies gravity-limited vertical acceleration, and is paired with collision handling that resolves arrival at the gameplay plane; `Fall_Phys` follows the local callback convention, though no surviving symbol confirms the stem.",0.86,2026-09-04T23:38:07.531Z,itWhispyapple_UnkMotion0_Phys,main/melee/it/kinds/itwhispyapple:itWhispyapple_UnkMotion0_Phys,main/melee/it/kinds/itwhispyapple,function,current,,,,bare_identifier,itWhispyapple_Fall_Phys,2,
fact:9ce6c4af-d35a-414e-8d95-14a471eca354,target:function:main/melee/gr/grgreatbay:grGreatBay_801F5600,,inferred_name,A plausible original-style name is `grGreatBay_Tingle_OnUpdate`.,"The callback table labels the owning stage object as Tingle and places this function in its recurring process slot, while the body performs the complete per-update synchronization and reaction handling. The `grGreatBay_` prefix follows the translation unit's established convention, but no recovered symbol confirms the exact `Tingle_OnUpdate` wording.",0.83,2026-09-02T08:10:11.620Z,grGreatBay_801F5600,main/melee/gr/grgreatbay:grGreatBay_801F5600,main/melee/gr/grgreatbay,function,current,,,,prose_or_other,,2,
fact:9cf24e35-1d31-494c-b940-796e41a93532,target:function:main/melee/it/kinds/itmatadogas:it_802CB810,,inferred_name,itMatadogasGas_UnkMotion0_Anim,"The function occupies state 0's animation slot in the table shared by Matadogas Gas1 and Gas2. The parent table uses the itMatadogas_UnkMotionN_Anim convention, so adding Gas to distinguish the child table is a plausible convention-preserving reconstruction.",0.88,2026-09-04T20:50:42.837Z,it_802CB810,main/melee/it/kinds/itmatadogas:it_802CB810,main/melee/it/kinds/itmatadogas,function,current,,,,bare_identifier,itMatadogasGas_UnkMotion0_Anim,2,
fact:9cfbb79e-6f34-472c-9a96-586826ddb127,target:function:main/melee/ft/ft_07C1:ft_8007C2E0,,inferred_name,Likely original-style name: `ftColl_ApplyThrownHitboxCollisionResponse`.,"The function is selected after two thrown-hitbox capsules intersect, and its body records the contact and applies the mutual response. Its scheduled context supports the `ftColl_` subsystem prefix, though the exact wording remains speculative.",0.62,2026-09-04T18:39:01.796Z,ft_8007C2E0,main/melee/ft/ft_07C1:ft_8007C2E0,main/melee/ft/ft_07C1,function,current,,,,prose_or_other,,3,
fact:9d040b3d-a30a-47a3-9729-de233751a195,target:function:main/melee/ft/kinds/ftPurin/ftpurinspecialn:ftPr_SpecialN_8014222C,,inferred_name,Likely `ftPr_SpecialN_ReverseDirection`.,"The local `ftPr_SpecialN_` prefix identifies the subsystem, while the function's only semantic operation is to negate the complete set of live and stored movement-direction values and update the rolling model orientation. `ReverseDirection` therefore describes the demonstrated role without assigning meanings to the still-unknown individual SpecialN fields.",0.82,2026-09-02T05:11:17.251Z,ftPr_SpecialN_8014222C,main/melee/ft/kinds/ftPurin/ftpurinspecialn:ftPr_SpecialN_8014222C,main/melee/ft/kinds/ftPurin/ftpurinspecialn,function,current,,,,prose_or_other,,1,
fact:9d0d692e-a1aa-4cef-9a97-641fb16157a4,target:function:main/melee/ft/ftcliffcommon:ftCliffCommon_80081298,,inferred_name,Likely `ftCo_CliffCatch_CheckInput`.,"The current body remains a state-changing boolean eligibility check that conditionally enters CliffCatch. External symbol maps independently identify address 0x80081298 as a CliffCatch IASA check or interrupt routine, supporting the proposed role while not proving the exact original spelling.",0.78,2026-09-04T18:51:37.852Z,ftCliffCommon_80081298,main/melee/ft/ftcliffcommon:ftCliffCommon_80081298,main/melee/ft/ftcliffcommon,function,current,,,,prose_or_other,,2,
fact:9d11972e-1a84-4f8f-bfd7-b18e867e1c19,target:function:main/melee/gr/grvenom:grVenom_80206B94,,inferred_name,Likely `grVenom_SmashTauntInit`.,The function's sole operation is initializing Venom's typed Smash Taunt Ground state through the shared Smash Taunt initializer.,0.82,2026-09-04T20:19:13.942Z,grVenom_80206B94,main/melee/gr/grvenom:grVenom_80206B94,main/melee/gr/grvenom,function,current,,,,prose_or_other,,1,
fact:9d16d698-bd77-4e9f-973b-a4de2ce6d220,target:function:main/melee/ft/ft_0881:ft_80088C5C,,inferred_name,Likely `ft_StopAllSFX` or `ft_ClearAllSFX`.,"The function exhaustively terminates and invalidates all Fighter-retained sound handles and channels rather than operating on one category. A death-state caller immediately follows it with `ft_PlaySFX`, making a `StopAllSFX`-style counterpart plausible in the local `ft_` naming convention. No recovered symbol distinguishes whether the original suffix emphasized stopping or clearing, so both candidates remain speculative.",0.7,2026-09-02T08:20:07.944Z,ft_80088C5C,main/melee/ft/ft_0881:ft_80088C5C,main/melee/ft/ft_0881,function,current,,,,prose_or_other,,2,possible_alternatives_review
fact:9d21cca7-9ef6-4696-92f4-b15d388308b4,target:function:main/melee/it/kinds/itlikelike:itLikelike_UnkMotion21_Phys,,inferred_name,itLikelike_DeadFall_Phys,"A `DeadFall` role name follows the unit's `itLikelike_*_Phys` convention and reflects that state 21 is selected only from the damage-threshold terminal path, receives launch velocity on entry, and then applies gravity. The exact original motion name remains uncertain.",0.75,2026-09-02T02:39:11.430Z,itLikelike_UnkMotion21_Phys,main/melee/it/kinds/itlikelike:itLikelike_UnkMotion21_Phys,main/melee/it/kinds/itlikelike,function,current,,,,bare_identifier,itLikelike_DeadFall_Phys,2,
fact:9d2927bd-716a-4e35-9065-627eb47adc81,target:function:main/melee/cm/camera:fn_800301D0,,inferred_name,Likely `Camera_RenderCallback`.,"Current camera initialization still registers the target as the camera GObj's GX-link callback, and the target still performs the principal camera composition sequence. `Camera_RenderCallback` remains a plausible `Camera_`-convention name for this evidenced role, but the exact original suffix remains unconfirmed.",0.72,2026-09-04T18:24:50.344Z,fn_800301D0,main/melee/cm/camera:fn_800301D0,main/melee/cm/camera,function,current,,,,prose_or_other,,2,
fact:9d2d5449-69cc-44cc-a040-8869c87581d7,target:function:main/melee/ft/kinds/ftCommon/ftCo_Guard:ftCo_80094138,,inferred_name,ftCo_GuardReflect_OnShieldHitInit,This tentative descriptive name reflects that the routine is called on the GuardReflect-associated direct shield-hit path and initializes two guard values; it is distinct from the registered reflection callback.,0.68,2026-09-04T19:07:29.093Z,ftCo_80094138,main/melee/ft/kinds/ftCommon/ftCo_Guard:ftCo_80094138,main/melee/ft/kinds/ftCommon/ftCo_Guard,function,current,,,,bare_identifier,ftCo_GuardReflect_OnShieldHitInit,2,
fact:9d2e105f-96de-443d-b111-1da4b950fc0f,target:function:main/sysdolphin/baselib/synth:HSD_Synth_8038B5AC,,inferred_name,HSD_SynthPStreamStart,"The current implementation initiates the asynchronous sequence handled by the neighboring HSD_SynthPStreamHeaderCallback and HSD_SynthPStreamFirstHakoHeaderCallback routines. The caller retains its result as the stream handle used by stop, pause, and resume controls, making “Start” the most plausible operation suffix within the recovered HSD_SynthPStream naming family, although no surviving symbol directly confirms it.",0.82,2026-09-04T21:36:16.238Z,HSD_Synth_8038B5AC,main/sysdolphin/baselib/synth:HSD_Synth_8038B5AC,main/sysdolphin/baselib/synth,function,current,,,,bare_identifier,HSD_SynthPStreamStart,3,
fact:9d2e5b63-8628-42d2-a2f7-cd1012b7df98,target:function:main/melee/it/itcoll:it_80271B60,,inferred_name,A plausible original-style name is `itColl_NudgeItemFromFighters`.,"The `itColl` prefix follows the translation unit and its recovered `itColl_chkECBOverlap` helper, while the body specifically computes an item nudge from overlaps with the fighter-tracking arrays. The exact original spelling remains uncertain because neighboring entry points retain address-based names.",0.66,2026-09-02T14:05:51.012Z,it_80271B60,main/melee/it/itcoll:it_80271B60,main/melee/it/itcoll,function,current,,,,prose_or_other,,1,
fact:9d317b24-41fb-422f-982a-607b1365900b,target:function:main/melee/ft/ft_0C88:ftCo_800C88A0,,inferred_name,Likely `ftCo_SpyCloakReset`.,"The routine follows the common-fighter `ftCo_` convention and exclusively resets fields consumed by the surrounding Spy Cloak lifecycle, although no preserved symbol proves the exact spelling.",0.67,2026-09-04T18:45:55.790Z,ftCo_800C88A0,main/melee/ft/ft_0C88:ftCo_800C88A0,main/melee/ft/ft_0C88,function,current,,,,prose_or_other,,2,
fact:9d3ac852-7ba0-4ef5-97cb-754637202565,target:function:main/melee/gr/grcorneria:grCorneria_801E2A6C,,inferred_name,Likely `grCorneria_ClearStarFoxConversationDisplay`.,The refreshed range still distinguishes this routine from the adjacent abort: it removes the current dialogue component and presentation resources but leaves controller slot 12 active.,0.76,2026-09-04T19:57:09.385Z,grCorneria_801E2A6C,main/melee/gr/grcorneria:grCorneria_801E2A6C,main/melee/gr/grcorneria,function,current,,,,prose_or_other,,2,
fact:9d3cdad7-9268-4930-9294-7be5b2d2fb74,target:function:main/melee/gr/grcorneria:grCorneria_801E1348,,inferred_name,`grCorneria_Cannons_Proc` is a plausible original-style name.,"The function belongs to the grCorneria module and is a persistent processor for both left and right cannon objects rather than a one-time constructor or a single-shot helper. The plural `Cannons` reflects its paired-object responsibility, while `Proc` conservatively describes its repeated state-machine role.",0.74,2026-09-02T07:52:39.589Z,grCorneria_801E1348,main/melee/gr/grcorneria:grCorneria_801E1348,main/melee/gr/grcorneria,function,current,,,,prose_or_other,,1,
fact:9d3e952e-5be7-4e39-8497-3be78c1e7766,target:function:main/melee/gr/grpushon:grPushOn_80219458,,inferred_name,`grPushOn_GetDynamicsDescForLine` is a plausible original-style name.,"The module consistently uses the `grPushOn_` prefix, the declared result is `DynamicsDesc*`, and the argument is used exclusively as a collision-line identifier whose owning joint and surface kind determine the returned descriptor. No preserved symbol establishes the exact original spelling, so the proposed semantic name remains a moderate-confidence inference.",0.72,2026-09-02T08:13:05.964Z,grPushOn_80219458,main/melee/gr/grpushon:grPushOn_80219458,main/melee/gr/grpushon,function,current,,,,prose_or_other,,2,
fact:9d442dcb-cf8b-4b1b-84a2-3dbb5c7ab76f,target:function:main/melee/it/kinds/itspycloak:itSpycloak_UnkMotion1_Coll,,inferred_name,A plausible original-style semantic name is itSpyCloak_Falling_Coll.,"At head, the target remains the collision callback paired with a physics callback that reads the item's configured fall acceleration and terminal speed. This supports the role-oriented Falling_Coll name, although no recovered symbol establishes the exact original spelling.",0.76,2026-09-04T20:59:09.877Z,itSpycloak_UnkMotion1_Coll,main/melee/it/kinds/itspycloak:itSpycloak_UnkMotion1_Coll,main/melee/it/kinds/itspycloak,function,current,,,,prose_or_other,,1,
fact:9d5746dd-0cb5-44d9-937d-56d1bd8e8c36,target:function:main/melee/ft/kinds/ftKirby/ftkirbyspecials:ftKb_SpecialN_800F5820,,inferred_name,Likely `ftKb_SpecialN_GetStarCollisionBox`.,"The relocated SpecialN helper solely populates a collision-box output and is shared by both ordinary and copy-star victim paths, supporting a general star-collision-box getter name.",0.76,2026-09-04T19:20:43.970Z,ftKb_SpecialN_800F5820,main/melee/ft/kinds/ftKirby/ftkirbyspecials:ftKb_SpecialN_800F5820,main/melee/ft/kinds/ftKirby/ftkirbyspecials,function,current,,,,prose_or_other,,2,
fact:9d57916b-dbaf-475e-b8fe-cd5a2f6d8228,target:function:main/melee/it/kinds/itrshell:itRshell_UnkMotion4_Coll,,inferred_name,A plausible original semantic name is itRshell_Dropped_Coll.,"The current table places the function in state 4's collision slot, and the explicitly named Dropped lifecycle callback selects state 4.",0.76,2026-09-04T23:34:45.168Z,itRshell_UnkMotion4_Coll,main/melee/it/kinds/itrshell:itRshell_UnkMotion4_Coll,main/melee/it/kinds/itrshell,function,current,,,,prose_or_other,,2,
